url,name,price,rating,reviewCount,description,asin,manufacturer
https://www.amazon.in/Pramadda-Pure-Luxury-Crossbody-Messenger/dp/B09RKKGQVR/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&smid=A3NMIEVYR1VO0Z&sprefix=ba%2Caps%2C283&sr=8-200,Pramadda Pure Luxury Mini Faux Leather Mobile Sling Bag For Women | Stylish Side Shoulder Crossbody Bags For Girls Daily Use | Messenger Purse With Waist Bag 2 in 1 | Latest Trendy Handbags.,₹465,4.6,446,NA,NA,NA
https://www.amazon.in/Harissons-Vervo-Laptop-Backpack-Built/dp/B07M5P5LW3/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-201,"Harissons Bags Vervo 15.6-inch Laptop/Travel/Casual Backpack for Men and Women with rain Cover (Black, 40 Ltrs)","₹2,753",4.4,"1,693",NA,NA,NA
https://www.amazon.in/KLEIO-Quilted-Travelling-Crossbody-HO8030KL-BL/dp/B09KXD6KTZ/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&smid=ADZ4UR3C94Q2E&sprefix=ba%2Caps%2C283&sr=8-202,KLEIO Quilted Travelling Crossbody Sling Bag For Women/Girls (HO8030KL),"₹1,168",4.4,114,NA,NA,NA
https://www.amazon.in/Good-Friends-Military-Waterproof-Multicolor/dp/B08WYYDXBS/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-205,Good Friends Military Bags Waterproof Laptop College School Bag for Boys Army Multicolor Strap Digital Watches,₹649,3.8,30,NA,NA,NA
https://www.amazon.in/Pagwin-Waterproof-Backpack-College-Business/dp/B09VZC6C8W/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-206,Pagwin 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-0025),₹599,3.2,44,NA,NA,NA
https://www.amazon.in/The-Backpack-Pro-Deep-Black/dp/B08SW78ZXD/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&smid=A2ZJIE4OXD710M&sprefix=ba%2Caps%2C283&sr=8-207,"Mokobara Backpack Pro 15.6"" Inch Laptop Backpack For Men And Women (21 litre).","₹5,690",4.4,131,NA,NA,NA
https://www.amazon.in/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-208,ASTRID Women's Round Sling Bag with Pompoms (Brown),₹459,4.3,123,NA,NA,NA
https://www.amazon.in/COSMUS-WEBSTAR-LAPTOP-BACKPACK-BAGPACK/dp/B08D7CQCVG/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&smid=A20PVHIS8DLHRJ&sprefix=ba%2Caps%2C283&sr=8-209,COSMUS WEBSTAR 45 CM LAPTOP BACKPACK 35 LTRS LARGE SCHOOL BAG / TRAVEL BAGPACK (NAVY),"₹1,115",4.2,694,NA,NA,NA
https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-210,Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack,"₹1,989",4.5,"3,808",NA,NA,NA
https://www.amazon.in/Fancyku-Bangtan-Backpack-Shoulder-Charging/dp/B07L4GYKH9/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-211,Fancyku Kpop BTS Bangtan Boys Casual Backpack Daypack Laptop Bag School Bag Bookbag Shoulder Bag with USB Charging Port(Black 3),"₹1,188",4.1,383,NA,NA,NA
https://www.amazon.in/Medium-TUITION-COLLEGE-GIRLS-Navy/dp/B09Z6TSKT3/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-212,Medium 15 L TUITION BAG AND COLLEGE BAG FOR GIRLS-B,₹429,5.0,1,NA,NA,NA
https://www.amazon.in/Water-Resistance-Laptop-Backpack-College-Business/dp/B08R7JVXTS/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-211,Wooum 15.6 inch Water-Resistance Laptop Bag for Men and Women Casual Backpack Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack - Grey-Black,₹467,4.1,281,NA,NA,NA
https://www.amazon.in/Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-212,"Storite Stylish Small PU Leather Sling Cross Body Travel Office Messenger One Side Shoulder Bag for Men Women(Brown, 20.5x9x16.5cm)",₹799,4.1,618,NA,NA,NA
https://www.amazon.in/COSMUS-WEBSTAR-LAPTOP-BACKPACK-BAGPACK/dp/B08D7CQCVG/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&smid=A20PVHIS8DLHRJ&sprefix=ba%2Caps%2C283&sr=8-213,COSMUS WEBSTAR 45 CM LAPTOP BACKPACK 35 LTRS LARGE SCHOOL BAG / TRAVEL BAGPACK (NAVY),"₹1,115",4.2,694,NA,NA,NA
https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-214,"DAHSHA Stylish Nylon Small 6 Multi Pocket Sling Cross Body Travel Office Business Messenger one Side Shoulder Bag for Men & Women (25 x 9 x 21 CM, Grey)",₹545,4.2,354,NA,NA,NA
https://www.amazon.in/Backpack-Charging-Bagpack-Waterproof-Suitable/dp/B0B6RX4QFQ/ref=sr_1_215?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-215,Casual Unisex Backpack with USB Charging Port 15.6 Inch Laptop Bagpack Blue/Grey Waterproof Bag for School College Office Suitable for Men Women,₹679,NA,NA,NA,NA,NA
https://www.amazon.in/Business-Casual-Compartment-Resistant-Backpack/dp/B08N6HSJJ5/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-216,Urban Wolf Business Casual 30L Dual Compartment Water Resistant Laptop Backpack,₹749,4.1,752,NA,NA,NA
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-217,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"₹1,499",4.4,998,NA,NA,NA
https://www.amazon.in/Blowzy-Bags-Polyester-Waterproof-Compartment/dp/B07XXGCKGL/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-218,"Blowzy Bags Nylon Polyester Waterproof, College School Bag with Laptop Compartment (Blue)",₹575,3.9,239,NA,NA,NA
https://www.amazon.in/Skybags-Arthur-Laptop-Backpack-Grey/dp/B07SRFGK6H/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-221,"Skybags Arthur 30 L Laptop Backpack (Grey), Free Size (PLBPARTHGRY)","₹1,339",4.0,446,NA,NA,NA
https://www.amazon.in/Taken-Print-Laptop-Backpack-School/dp/B08YP77894/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-222,My Fav Printed Laptop Backpack for Men Women / School Bag for Boys & Girls,"₹1,210",4.2,32,NA,NA,NA
https://www.amazon.in/Protecta-Professional-15-6-inch-Briefcase-Geometric/dp/B07GNCRCP4/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-223,Protecta The Professional Laptop Bag Briefcase for Laptops with Screen Size Up to 15.6 Inch (Black & Indian Geometric Print),₹649,4.4,"1,212",NA,NA,NA
https://www.amazon.in/HeartInk-BlackPink-Backpack-Charging-Headset/dp/B09415XMH6/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-224,HeartInk BlackPink KPOP Theme Fan Art Laptop Bag Casual School Backpack With USB Charging and Headset Port - HIKBPBG01,"₹1,599",3.4,13,NA,NA,NA
https://www.amazon.in/HP-Backpack-Laptop-Chromebook-1D0M5PA/dp/B08FM6X8KZ/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-225,IndiaCart - HP X Entry Backpack for Upto 15.6 Inch (39.6 cm) Laptop/Chromebook/Mac (Black) 1D0M5PA,NA,4.0,"1,175",NA,NA,NA
https://www.amazon.in/Envias-Leatherette-Womens-Ladies-Green_EVS-122/dp/B08X67XD78/ref=sr_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&smid=A2J0EVES3HXP0T&sprefix=ba%2Caps%2C283&sr=8-226,Envias Leatherette Side Sling Bags For Women's Ladies (Green_EVS-122),₹417,4.0,"1,459",NA,NA,NA
https://www.amazon.in/NEEDLE-CRAFT-Waterproof-Backpack-Business/dp/B08YZBRDF5/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&sprefix=ba%2Caps%2C283&sr=8-227,NEEDLE CRAFT 30 Liter Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag for Unisex (Black),₹619,3.9,115,NA,NA,NA
https://www.amazon.in/Lavie-Sport-Casual-Backpack-PERK/dp/B083KT22HZ/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1658679631&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-228,Lavie Sport Perk 34 litres Laptop Backpack | School College Bag for Boys & Girls,₹759,3.9,138,NA,NA,NA
https://www.amazon.in/Half-Moon-Waterproof-College-Backpack/dp/B09PJL2NKB/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&smid=A1UVZJ9N7FK5G6&sprefix=ba%2Caps%2C283&sr=8-227,Half Moon 32L Waterproof 15.6 inch Laptop/Office/School/College Bag/Backpack for Men Women Boys & Girls (Black),₹747,3.5,9,NA,NA,NA
https://www.amazon.in/Harissons-Polyester-Blue-Laptop-Backpack/dp/B0716NSXGL/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&smid=A1NLOOOLLPERAA&sprefix=ba%2Caps%2C283&sr=8-228,Harissons Xeno 33 Ltrs Blue (15.6 inch) Laptop Backpack/Bag for Men and Women with 3 compartments and Waterproof rain Cover,"₹2,010",4.1,"1,789",NA,NA,NA
https://www.amazon.in/FB-Fashion-Bags-Polyester-Backpack/dp/B07YRT7NHM/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-229,FB Fashion Bags Polyester Laptop Backpack 46 Ltrs LB-762 (Black),"₹1,950",4.2,44,NA,NA,NA
https://www.amazon.in/ADISA-Women-Girls-Floral-SL5072-CRE_Cream/dp/B09B56BCXR/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-230,ADISA Women Girls Floral Print Sling Bag,₹445,4.2,825,NA,NA,NA
https://www.amazon.in/Urban-Backpack-Repellent-litres-Laptop/dp/B08X2FD3T8/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-231,Urban Tribe Amigo 31L Travel/Office/Business/Laptop Bag Black,"₹1,840",4.0,452,NA,NA,NA
https://www.amazon.in/Medium-30-Laptop-Backpack-Special/dp/B09XVHM7ZX/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-232,Medium 30 L Laptop Backpack 30L Laptop Backpack Men Women Office Bag School Bag College Backpack Travel Bag Laptop Bag Waterproof Bag (Blue) | Special Bag,NA,NA,NA,NA,NA,NA
https://www.amazon.in/FB-Fashion-Bags-Backpack-Polyester/dp/B07TZCHRCT/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-233,FB Fashion Bags 38 Ltrs 46 cms Laptop Bags,"₹1,685",4.3,74,NA,NA,NA
https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DG4B7B/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-234,"Fur Jaden Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",₹999,4.0,40,NA,NA,NA
https://www.amazon.in/Dyazo-Backpack-Breifcase-Suitable-Travelling/dp/B07XJQ9GQY/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-237,"Dyazo Design 3 Type Anti Theft Backpack/Breifcase/Office Bag Anti Theft Laptop Backpack for 15.6 Inch Laptop, 22 L Bagpack/Suitable for Office,Travelling, Designed for Unisex (Jet Black), D 554","₹2,399",3.9,527,NA,NA,NA
https://www.amazon.in/Waterproof-Backpack-Students-adjustable-Compartment/dp/B09644YZ95/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-238,Capriff 32 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) laptop,₹529,3.6,982,NA,NA,NA
https://www.amazon.in/Aircase-Backpack-Rucksack-Anti-Theft-Charging/dp/B07SQQQHTQ/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-239,"Aircase C37- 13 Inch/14 Inch/15.6 Inch Laptop Backpack, Water resistant, Anti-Theft Laptop Bag with USB Charging Port (Blue)","₹1,519",4.2,144,NA,NA,NA
https://www.amazon.in/Waterproof-Backpack-Compartment-Resistant-Lightweight/dp/B09ZXT1SSB/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-240,"DEZFUL 35 Ltr Laptop Bag Casual Waterproof Backpack with Laptop Compartment for School, College, Travel Backpack Water Resistant and Lightweight - Black and Grey",₹540,4.5,2,NA,NA,NA
https://www.amazon.in/RESZ-Anti-Theft-Resistant-Lightweight-15-6-inch/dp/B09RH4FD81/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-241,RESZ Anti-Theft Water Resistant Computer USB Charging Port |Lightweight Laptop |Backpack Bag Fitting|15.6-inch Laptops Tablets {GREY},₹549,2.8,11,NA,NA,NA
https://www.amazon.in/COSMUS-Eternal-Backpack-Polyester-15-6-inch/dp/B09SWV4NB8/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&smid=A20PVHIS8DLHRJ&sprefix=ba%2Caps%2C283&sr=8-242,COSMUS Eternal Laptop Backpack 20 Ltrs Polyester Bags for 15.6-inch Laptops,₹851,3.6,3,NA,NA,NA
https://www.amazon.in/Veneer-Synthetic-Backpack-Capacity-Shoulder/dp/B09KPN9BXC/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-243,"Veneer Synthetic Leather Backpack for Men 15.6 inch Laptop Backpack Vintage Travel Office Bag Large Capacity School Shoulder Bag, Brown",₹899,3.8,10,NA,NA,NA
https://www.amazon.in/Liviya-Black-sb1488000-Backpack/dp/B079QLFMRL/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1658679633&sprefix=ba%2Caps%2C283&sr=8-244,Liviya 45 Liters SB1488 Black Laptop Backpack/Laptop Bag,"₹2,099",3.9,8,NA,NA,NA
https://www.amazon.in/Harissons-Verge-Polyester-Laptop-Backpacks/dp/B08LBLY57X/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&smid=A1NLOOOLLPERAA&sprefix=ba%2Caps%2C283&sr=8-243,Harissons Verge 36 Ltrs (15.6 inch) Laptop Backpack/Bag for Men and Women,"₹2,008",4.2,120,NA,NA,NA
https://www.amazon.in/Baggit-Womens-Saddle-Handbag-Green/dp/B098TKXK15/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-244,Baggit Women Saddle Handbag (OLIVE),₹551,4.1,226,NA,NA,NA
https://www.amazon.in/FB-Fashion-Bags-Polyester-Backpack/dp/B07YRTF2PR/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&sprefix=ba%2Caps%2C283&sr=8-245,FB Fashion Bags 46 Ltrs 48 cm Laptop Backpack,"₹2,050",4.0,74,NA,NA,NA
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&sprefix=ba%2Caps%2C283&sr=8-246,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,₹849,4.2,"43,223",NA,NA,NA
https://www.amazon.in/ADISA-SL5013-black-women-girls/dp/B07DVM41CW/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&sprefix=ba%2Caps%2C283&sr=8-247,ADISA Women's Sling Bag,₹399,4.0,"1,834",NA,NA,NA
https://www.amazon.in/Backpack-Business-Resistant-Computer-Notebook/dp/B07ZYW7LWD/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&smid=A1KJ5BX3LS7EE3&sprefix=ba%2Caps%2C283&sr=8-248,Laptop Backpack of OPT-262/263/273/274/1395/1396,₹494,3.9,"4,323",NA,NA,NA
https://www.amazon.in/ADISA-women-girls-white-embroided/dp/B08RWSN66R/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&sprefix=ba%2Caps%2C283&sr=8-249,ADISA women girls embroided sling bag,₹399,4.3,"1,166",NA,NA,NA
https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Grey/dp/B07FM9BSKW/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-250,Fur Jaden 20L Grey Anti Theft Bag 15.6 Inch Laptop Backpack with USB Charging Port,₹799,4.0,"4,828",NA,NA,NA
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-253,"Storite Stylish PU Leather Sling Cross Body Travel Office Sling Bag, One Side Shoulder Bag for Men Women (25.5cmx7cmx20cm, Dark Brown)",₹799,4.2,102,NA,NA,NA
https://www.amazon.in/Harissons-Sirius-Backpacks-Women-Built/dp/B07M9FJLMK/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&smid=A1NLOOOLLPERAA&sprefix=ba%2Caps%2C283&sr=8-254,Harissons Sirius 45 Ltrs Executive Laptop Backpack (Up to 15.6 Inch) with USB Charging Connector & Built-in Waterproof Raincover,"₹3,139",4.4,"1,725",NA,NA,NA
https://www.amazon.in/Star-Dust-Womens-Tote-Handbag-Bil_Brown/dp/B083BWKSXN/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&sprefix=ba%2Caps%2C283&sr=8-255,Star Dust Women's Hobos & Shoulder Bag,₹395,3.8,"8,583",NA,NA,NA
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-256,Gear Vintage2 Anti Theft Faux Leather 18 Inch/48 cms Navy Blue Black 28Ltr Laptop Backpack (LBPVG2LTH0501),"₹1,066",4.4,"2,578",NA,NA,NA
https://www.amazon.in/ZAmaizoom-Laptop-Bags-Waterproof-College-Students/dp/B08X3QWKMW/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&sprefix=ba%2Caps%2C283&sr=8-257,"ZAmaizoom 30 Ltrs Waterproof Laptop Bag for Men Women Boys Girls/Office School College Teens , Students with Free RAIN Cover",₹699,3.8,904,NA,NA,NA
https://www.amazon.in/uppercase-Medium-Laptop-Backpack-2100EBP1/dp/B0B68Y7H6F/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&sprefix=ba%2Caps%2C283&sr=8-258,"uppercase Medium 14L Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,400",5.0,17,NA,NA,NA
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Butterfly/dp/B08D54HMS3/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&smid=AK3TK6366U371&sprefix=ba%2Caps%2C283&sr=8-259,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (New Butterfly),₹261,3.5,67,NA,NA,NA
https://www.amazon.in/Okami-Wolf-ZenPack-Unisex-adult-Charging/dp/B09PRH27MV/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1658679635&sprefix=ba%2Caps%2C283&sr=8-260,Okami Wolf ZenPack Unisex-adult Laptop Bag with USB Fast Charging (Black),"₹2,799",4.5,100,NA,NA,NA
https://www.amazon.in/Glowic-Unisexs-Compartment-Backpack-WBAG-55/dp/B0B5N5TGK6/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&sprefix=ba%2Caps%2C283&sr=8-259,Glowic Unisex's College Office Dual Compartment Canvas Laptop Backpack for Men and Women (WBAG-55) (Blue),₹749,NA,NA,NA,NA,NA
https://www.amazon.in/ADISA-Women-Flower-Leather-Crossbody/dp/B09QRZCBHL/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&sprefix=ba%2Caps%2C283&sr=8-260,ADISA Women Girls Flower/Stripes Print Faux Leather Sling Bag Crossbody,₹599,4.2,89,NA,NA,NA
https://www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=A2II2NOIORNN01&sprefix=ba%2Caps%2C283&sr=8-261,Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit),"₹1,079",4.5,373,NA,NA,NA
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-262,Gear Classic Anti Theft Faux Leather 14 cms Black Laptop Backpack (LBPCLSLTH0101),"₹1,027",4.5,"2,139",NA,NA,NA
https://www.amazon.in/Hidesign-Womens-Sling-Bag-Red/dp/B07P5QVF8R/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-263,Hidesign Women's Tote Bag (Red),"₹1,363",3.4,21,NA,NA,NA
https://www.amazon.in/Nike-BACKPACK-Daybreak-university-CK0932-657/dp/B08SMJG8KC/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&sprefix=ba%2Caps%2C283&sr=8-264,"""Nike BACKPACK RED Day pack Daybreak Bag Boy Girl Causal Travel 15"" Laptop 24 litres"", university red/black/white, one size (CK0932-657)","₹1,909",3.9,14,NA,NA,NA
https://www.amazon.in/Lavie-Extra-Large-Malnov-Womens/dp/B097MVY21T/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-265,Lavie Women's Nova Tote Bag | Ladies Purse Handbag,₹749,4.2,272,NA,NA,NA
https://www.amazon.in/Storite-Army-Print-Sling-GreenGrey/dp/B09KNMWWPH/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-266,Storite Small Army Print Padded Nylon Cross Body Sling bag Office Travel One Side Shoulder Bag for Men Women (25x19x7cm) (GreenGrey),₹299,4.2,175,NA,NA,NA
https://www.amazon.in/Lavie-Rex-Womens-Handbag-Black/dp/B078XXGMKW/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-269,Lavie Women's Rex Large Satchel Bag | Ladies Purse Handbag,"₹1,019",4.0,326,NA,NA,NA
https://www.amazon.in/Baggit-Womens-Saddle-Handbag-Green/dp/B098TKXK15/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-270,Baggit Women Saddle Handbag (OLIVE),₹551,4.1,226,NA,NA,NA
https://www.amazon.in/Kleider-Polyester-Business-Messenger-Shoulder/dp/B09B16ZX56/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=A2B3JTOLC77ES8&sprefix=ba%2Caps%2C283&sr=8-271,Dein Kleider Polyester Sling Cross Body Travel Office Business Messenger one Side Shoulder Bag for Men and Women,₹422,3.9,328,NA,NA,NA
https://www.amazon.in/BEAUTY-GIRLS-Polyester-Waterproof-Backpack/dp/B08YRFQHQX/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&smid=A2II2NOIORNN01&sprefix=ba%2Caps%2C283&sr=8-272,"BEAUTY GIRLS 1531 Polyester Waterproof 30 L Floral Printed School, College Tuition Laptop Backpack Bag for Girls & Women",₹879,4.3,752,NA,NA,NA
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&sprefix=ba%2Caps%2C283&sr=8-273,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,₹849,4.2,"43,223",NA,NA,NA
https://www.amazon.in/ADISA-SL5013-black-women-girls/dp/B07DVM41CW/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1658679636&sprefix=ba%2Caps%2C283&sr=8-274,ADISA Women's Sling Bag,₹399,4.0,"1,834",NA,NA,NA
